study,year,location,state,cultivar,planting_date,app_date,growth_stage,brand_name,group,active_ingred,n,mean_sev,mean_yld,v_sev,v_yld,rep,rating_disease,yld_check,v_yld_check,sev_check,v_sev_check
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,check,check,check,4,4.725,3616.36875,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,3.1750000000000003,3969.43125,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Domark,DMI,tetraconazol,4,0.925,3349.05,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,2.075,3545.75625,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Headline,QoI,pyraclostrobin,4,3.875,3740.78125,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,1.675,4725.9937500000005,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,2.5,3569.29375,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,0.8500000000000001,4100.5687499999995,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Revysol,DMI+SDHI,difenoconazole+pydiflumetofen,4,0.5,3483.55,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Tilt,DMI,propiconazole,4,2.6,3601.2375,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Topsin,MBC,thiophanate-methyl,4,1.5,3621.4125,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Topsin+Quadris+Folicur,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+tebuconazole,4,1.4000000000000001,3308.7,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Topsin+Quadris+Folicur+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+tebuconazole+chlorothalonil,4,0.4,3774.40625,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Topsin+Quadris+Tilt,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+propiconazole,4,1.625,4048.45,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
28,2018,Ames,Iowa,AG2733,05/17/2018,7/24/2018,R3,Topsin+Quadris+Tilt+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+propiconazole+chlorothalonil,4,0.4,4055.175,2.3084209876543187,649239.3630988877,NA,NA,3616.36875,649239.3630988877,4.725,2.3084209876543187
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,4,26.25,2807.6875,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Andiamo,DMI,tetraconazole,4,35.85,2197.39375,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,check,check,check,4,50,1837.60625,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,30.4,3014.4812500000003,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Domark,DMI,tetraconazol,4,33.775,2417.6375,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,23.75,3565.93125,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Headline,QoI,pyraclostrobin,4,50,2096.51875,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,22.925,2619.3875,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Priaxor,QoI+SDHI,pyraclostrobin+fluxapyroxad,4,38.35,2061.2125,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,32.525,2837.95,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,26.675,NA,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Revysol,DMI+SDHI,difenoconazole+pydiflumetofen,4,17.1,3032.975,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Tilt,DMI,propiconazole,4,38.325,2118.375,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Topsin,MBC,thiophanate-methyl,4,27.1,3769.3625,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Topsin+Quadris+Folicur,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+tebuconazole,4,27.475,2955.6375000000003,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Topsin+Quadris+Folicur+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+tebuconazole+chlorothalonil,4,15.85,NA,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Topsin+Quadris+Tilt,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+propiconazole,4,27.5,3344.00625,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
29,2018,Princeton,Kentucky,Armor 4744,06/06/2018,08/02/2018,R3,Topsin+Quadris+Tilt+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+propiconazole+chlorothalonil,4,15.825,3323.83125,8.334636752136742,322563.15179495834,NA,NA,1837.60625,322563.15179495834,50,8.334636752136742
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,4,13.35,2170.49375,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,check,check,check,4,34.575,1731.6875,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,17.5,NA,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Domark,DMI,tetraconazol,4,21.65,2076.34375,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,15.85,2121.7375,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Headline,QoI,pyraclostrobin,4,34.6,1619.04375,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,14.15,2217.56875,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,22.5,2341.9812500000003,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,16.65,1906.5375000000001,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Revysol,DMI+SDHI,difenoconazole+pydiflumetofen,4,14.15,2078.025,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Tilt,DMI,propiconazole,4,20.4,1923.35,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Topsin,MBC,thiophanate-methyl,4,17.075,1977.15,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Topsin+Quadris+Folicur,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+tebuconazole,4,13.325,1943.525,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Topsin+Quadris+Folicur+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+tebuconazole+chlorothalonil,4,12.95,2244.46875,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Topsin+Quadris+Tilt,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+propiconazole,4,14.2,1948.5687500000001,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
30,2018,Quicksand,Kentucky,Armor 4744,NA,07/08/2018,R3,Topsin+Quadris+Tilt+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+propiconazole+chlorothalonil,4,13.774999999999999,2326.8500000000004,4.356005434782598,117030.00922445983,NA,NA,1731.6875,117030.00922445983,34.575,4.356005434782598
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,4,3.5,3379.3125,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,check,check,check,4,4.15,3212.86875,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,3.7,3547.4375,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Domark,DMI,tetraconazol,4,2.6,3634.8625,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,3.15,3539.03125,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Headline,QoI,pyraclostrobin,4,3.975,3567.6125,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,3.4625,3614.6875,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,4.325,3586.10625,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,3.4450000000000003,3841.65625,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Revysol,DMI+SDHI,difenoconazole+pydiflumetofen,4,3.6875,3441.51875,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Tilt,DMI,propiconazole,4,3.35,3949.25625,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Topsin,MBC,thiophanate-methyl,4,2.9875,3539.03125,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Topsin+Quadris+Folicur,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+tebuconazole,4,4.3125,3582.7437499999996,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Topsin+Quadris+Folicur+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+tebuconazole+chlorothalonil,4,3.4875,3722.2875,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Topsin+Quadris+Tilt,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+propiconazole,4,3.7375,3564.25,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
31,2018,DLSB1804,Louisiana,AG 4934,6/7/2018,8/9/2018,R3,Topsin+Quadris+Tilt+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+propiconazole+chlorothalonil,4,2.6875,3725.65,0.7009689198369567,134145.4099838656,NA,NA,3212.86875,134145.4099838656,4.15,0.7009689198369567
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,4,45,4063.58125,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,check,check,check,4,63.75,3981.2,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,45,4135.875,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Domark,DMI,tetraconazol,4,51.25,4058.5375,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,50,4122.425,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Headline,QoI,pyraclostrobin,4,62.5,4065.2625000000003,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Lucento,DMI+SDHI,bixafen+flutriafol,4,30,4224.981250000001,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,35,4114.01875,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,43.75,4181.26875,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,43.75,4174.54375,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Revysol,DMI+SDHI,difenoconazole+pydiflumetofen,4,37.5,4176.225,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Stratego YLD,QoI+DMI,trifloxystrobin+prothioconazole,4,42.5,4006.41875,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Tilt,DMI,propiconazole,8,45.625,4025.753125,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Topsin,MBC,thiophanate-methyl,4,48.75,3898.81875,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Topsin+Quadris+Folicur,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+tebuconazole,4,43.75,4043.40625,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Topsin+Quadris+Folicur+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+tebuconazole+chlorothalonil,4,46.25,4187.99375,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Topsin+Quadris+Tilt,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+propiconazole,4,47.5,3912.26875,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Topsin+Quadris+Tilt+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+propiconazole+chlorothalonil,4,50,4011.4625,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
32,2019,DLSB1902,Louisiana,AsGrow 4934,5/28/2019,7/26/2019,R3,Trivapro,DMI+QoI+SDHI,azoxystrobin+propiconazole+benzovindiflupyr,4,48.75,3804.66875,90.82097457627121,72255.2180296609,NA,NA,3981.2,72255.2180296609,63.75,90.82097457627121
33,2019,NESB1902,Louisiana,AsGrow 4934,5/29/2019,7/24/2019,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,4,12.5,2395.78125,43.32418220338992,356392.13466141425,NA,NA,2629.475,356392.13466141425,28.75,43.32418220338992
33,2019,NESB1902,Louisiana,AsGrow 4934,5/29/2019,7/24/2019,R3,check,check,check,4,28.75,2629.475,43.32418220338992,356392.13466141425,NA,NA,2629.475,356392.13466141425,28.75,43.32418220338992
33,2019,NESB1902,Louisiana,AsGrow 4934,5/29/2019,7/24/2019,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,6.85,2531.9625,43.32418220338992,356392.13466141425,NA,NA,2629.475,356392.13466141425,28.75,43.32418220338992
33,2019,NESB1902,Louisiana,AsGrow 4934,5/29/2019,7/24/2019,R3,Domark,DMI,tetraconazol,4,12.5,2521.875,43.32418220338992,356392.13466141425,NA,NA,2629.475,356392.13466141425,28.75,43.32418220338992
33,2019,NESB1902,Louisiana,AsGrow 4934,5/29/2019,7/24/2019,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,9.475,2241.10625,43.32418220338992,356392.13466141425,NA,NA,2629.475,356392.13466141425,28.75,43.32418220338992
33,2019,NESB1902,Louisiana,AsGrow 4934,5/29/2019,7/24/2019,R3,Headline,QoI,pyraclostrobin,4,27.5,2550.45625,43.32418220338992,356392.13466141425,NA,NA,2629.475,356392.13466141425,28.75,43.32418220338992
33,2019,NESB1902,Louisiana,AsGrow 4934,5/29/2019,7/24/2019,R3,Lucento,DMI+SDHI,bixafen+flutriafol,4,10,3053.15,43.32418220338992,356392.13466141425,NA,NA,2629.475,356392.13466141425,28.75,43.32418220338992
33,2019,NESB1902,Louisiana,AsGrow 4934,5/29/2019,7/24/2019,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,8.75,2834.5875,43.32418220338992,356392.13466141425,NA,NA,2629.475,356392.13466141425,28.75,43.32418220338992
33,2019,NESB1902,Louisiana,AsGrow 4934,5/29/2019,7/24/2019,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,12.5,2955.6375,43.32418220338992,356392.13466141425,NA,NA,2629.475,356392.13466141425,28.75,43.32418220338992
33,2019,NESB1902,Louisiana,AsGrow 4934,5/29/2019,7/24/2019,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,12.5,3338.9625,43.32418220338992,356392.13466141425,NA,NA,2629.475,356392.13466141425,28.75,43.32418220338992
33,2019,NESB1902,Louisiana,AsGrow 4934,5/29/2019,7/24/2019,R3,Revysol,DMI+SDHI,difenoconazole+pydiflumetofen,4,6.25,3335.6,43.32418220338992,356392.13466141425,NA,NA,2629.475,356392.13466141425,28.75,43.32418220338992
33,2019,NESB1902,Louisiana,AsGrow 4934,5/29/2019,7/24/2019,R3,Stratego YLD,QoI+DMI,trifloxystrobin+prothioconazole,4,10,2915.2875,43.32418220338992,356392.13466141425,NA,NA,2629.475,356392.13466141425,28.75,43.32418220338992
33,2019,NESB1902,Louisiana,AsGrow 4934,5/29/2019,7/24/2019,R3,Tilt,DMI,propiconazole,8,10.6875,2589.965625,43.32418220338992,356392.13466141425,NA,NA,2629.475,356392.13466141425,28.75,43.32418220338992
